number,ROI_mean,Vec (V)
1778,22.620598989898987,-0.187192
1779,22.620473737373732,-0.187725
1780,22.622392929292932,-0.187936
1781,22.624354545454544,-0.188339
1782,22.626176767676768,-0.188506
1783,22.626994949494946,-0.188896
1784,22.626874747474737,-0.189212
1785,22.628855555555564,-0.189609
1786,22.631922222222233,-0.189981
1787,22.6316505050505,-0.190334
1788,22.635730303030304,-0.190594
1789,22.637584848484842,-0.190948
1790,22.638190909090902,-0.19135
1791,22.639144444444437,-0.191567
1792,22.641809090909092,-0.191995
1793,22.64331616161616,-0.192243
1794,22.64739191919192,-0.192491
1795,22.6482404040404,-0.192955
1796,22.648994949494952,-0.19324
1797,22.64861919191918,-0.193643
1798,22.648259595959587,-0.19391
1799,22.647985858585848,-0.194269
1800,22.653401010101003,-0.194474
1801,22.652947474747467,-0.194945
1802,22.65514646464647,-0.195267
1803,22.655541414141418,-0.195595
1804,22.65960202020202,-0.195918
1805,22.659399999999994,-0.196234
1806,22.659801010101013,-0.196506
1807,22.66076969696971,-0.19694
1808,22.66218686868688,-0.197256
1809,22.663976767676775,-0.197622
1810,22.664939393939406,-0.197932
1811,22.665461616161604,-0.198198
1812,22.66964444444444,-0.198632
1813,22.669686868686878,-0.198967
1814,22.671007070707066,-0.199245
1815,22.67250101010102,-0.199648
1816,22.673769696969696,-0.199909
1817,22.67516868686868,-0.200138
1818,22.675821212121214,-0.200553
1819,22.676447474747466,-0.200968
1820,22.676855555555555,-0.201278
1821,22.678143434343433,-0.201706
1822,22.68027777777777,-0.201885
1823,22.681839393939388,-0.202301
1824,22.68089191919191,-0.202611
1825,22.684229292929302,-0.202914
1826,22.685678787878782,-0.20328
1827,22.68695252525252,-0.203621
1828,22.687639393939396,-0.203955
1829,22.685401010101014,-0.204315
1830,22.688580808080808,-0.204532
1831,22.69119393939393,-0.204854
1832,22.691904040404047,-0.205182
1833,22.695937373737376,-0.205554
1834,22.69448989898989,-0.205901
1835,22.69532828282829,-0.206304
1836,22.698933333333333,-0.206589
1837,22.698594949494947,-0.206905
1838,22.6991797979798,-0.207184
1839,22.702861616161623,-0.207463
1840,22.702941414141407,-0.208021
1841,22.702109090909083,-0.208207
1842,22.705793939393942,-0.208436
1843,22.706213131313127,-0.208876
1844,22.709896969696977,-0.209241
1845,22.71296161616161,-0.209545
1846,22.713669696969703,-0.209991
1847,22.71353737373737,-0.21027
1848,22.713313131313132,-0.210661
1849,22.713200000000004,-0.210983
1850,22.715052525252528,-0.21138
1851,22.71861212121213,-0.211603
1852,22.72117373737374,-0.211919
1853,22.719578787878785,-0.212352
1854,22.722395959595957,-0.21252
1855,22.723258585858577,-0.212972
1856,22.724412121212126,-0.213282
1857,22.725635353535353,-0.213635
1858,22.726624242424244,-0.213951
1859,22.727063636363646,-0.214292
1860,22.729021212121207,-0.214633
1861,22.730831313131322,-0.21498
1862,22.730986868686866,-0.215265
1863,22.7323898989899,-0.215625
1864,22.734547474747473,-0.216071
1865,22.733747474747485,-0.216325
1866,22.734751515151512,-0.216511
1867,22.73614646464646,-0.216821
1868,22.739183838383838,-0.217217
1869,22.740350505050504,-0.217601
1870,22.739361616161624,-0.217955
1871,22.73916666666666,-0.218283
1872,22.744480808080805,-0.2185
1873,22.743845454545454,-0.218859
1874,22.744611111111112,-0.219281
1875,22.745915151515153,-0.219715
1876,22.747108080808076,-0.220043
1877,22.748120202020203,-0.220248
1878,22.749526262626265,-0.220514
1879,22.750584848484852,-0.220911
1880,22.753016161616163,-0.221264
1881,22.754762626262636,-0.22153
1882,22.754602020202015,-0.222032
1883,22.75298686868686,-0.222163
1884,22.75518888888889,-0.22264
1885,22.7590494949495,-0.223018
1886,22.7592797979798,-0.223253
1887,22.760537373737378,-0.223563
1888,22.76268585858585,-0.223923
1889,22.760713131313135,-0.224195
1890,22.765932323232327,-0.224567
1891,22.767580808080815,-0.224902
1892,22.768847474747474,-0.225249
1893,22.76932727272727,-0.225509
1894,22.769832323232315,-0.225986
1895,22.77151414141414,-0.226315
1896,22.772473737373733,-0.22655
1897,22.775316161616168,-0.226841
1898,22.774490909090918,-0.227325
1899,22.77464141414141,-0.227517
1900,22.77678989898989,-0.227938
1901,22.777284848484847,-0.228174
1902,22.78006262626263,-0.228515
1903,22.77921717171717,-0.228862
1904,22.781337373737365,-0.229178
1905,22.783666666666683,-0.229574
1906,22.784440404040403,-0.229903
1907,22.78414747474747,-0.230299
1908,22.783226262626254,-0.230473
1909,22.786695959595964,-0.23095
1910,22.78730202020203,-0.231241
1911,22.787347474747484,-0.231638
1912,22.788460606060617,-0.231954
1913,22.789929292929298,-0.232196
1914,22.791539393939395,-0.232506
1915,22.792019191919184,-0.232803
1916,22.793407070707058,-0.233156
1917,22.795583838383838,-0.233534
1918,22.797185858585856,-0.2339
1919,22.796514141414143,-0.234191
1920,22.798737373737378,-0.234458
1921,22.7999,-0.234854
1922,22.799855555555556,-0.23522
1923,22.800437373737374,-0.235604
1924,22.80211313131313,-0.235933
1925,22.80335959595959,-0.236242
1926,22.80444444444444,-0.236466
1927,22.806592929292925,-0.236887
1928,22.808260606060603,-0.236968
1929,22.808932323232327,-0.23742
1930,22.809282828282825,-0.237798
1931,22.810330303030305,-0.238232
1932,22.813417171717177,-0.238523
1933,22.814678787878794,-0.238839
1934,22.816092929292925,-0.239192
1935,22.816380808080805,-0.239446
1936,22.81664343434344,-0.239874
1937,22.819218181818183,-0.240357
1938,22.818286868686865,-0.240413
1939,22.81856767676767,-0.240804
1940,22.820223232323226,-0.241144
1941,22.821393939393936,-0.241578
1942,22.822268686868682,-0.241869
1943,22.824625252525262,-0.242229
1944,22.826375757575754,-0.242489
1945,22.826137373737378,-0.242842
1946,22.827134343434345,-0.243239
1947,22.829426262626257,-0.243586
1948,22.83140202020203,-0.243809
1949,22.830957575757576,-0.2442
1950,22.831425252525246,-0.244466
1951,22.83411414141415,-0.244881
1952,22.834185858585865,-0.245166
1953,22.834501010101015,-0.245594
1954,22.836569696969693,-0.24591
1955,22.839028282828288,-0.246133
1956,22.84016565656566,-0.246499
1957,22.840819191919195,-0.246821
1958,22.841440404040398,-0.247193
1959,22.84126161616162,-0.247577
1960,22.841051515151513,-0.247974
1961,22.842422222222215,-0.248222
1962,22.847268686868684,-0.248476
1963,22.847879797979804,-0.248736
1964,22.847126262626272,-0.249164
1965,22.847304040404037,-0.249504
1966,22.8486101010101,-0.24992
1967,22.84889191919192,-0.250174
1968,22.85145555555557,-0.250391
1969,22.85163232323232,-0.250781
1970,22.853057575757582,-0.25114
1971,22.854544444444432,-0.251543
1972,22.855455555555547,-0.25189
1973,22.85605757575756,-0.252182
1974,22.856368686868695,-0.252553
1975,22.860751515151524,-0.252863
1976,22.863294949494946,-0.253285
1977,22.862746464646474,-0.253582
1978,22.861098989898984,-0.253886
1979,22.86164242424241,-0.254233
1980,22.86354444444445,-0.254499
1981,22.8658101010101,-0.254772
1982,22.866508080808075,-0.255231
1983,22.86834747474748,-0.255435
1984,22.870842424242415,-0.255943
1985,22.870448484848485,-0.256185
1986,22.86787373737374,-0.256458
1987,22.86933939393938,-0.256922
1988,22.871496969696977,-0.257133
1989,22.87393434343434,-0.257561
1990,22.87559898989899,-0.257883
1991,22.875367676767677,-0.258125
1992,22.87628686868687,-0.258534
1993,22.878006060606058,-0.258825
1994,22.87919696969697,-0.259246
1995,22.87998181818182,-0.25955
1996,22.881367676767685,-0.259885
1997,22.884054545454543,-0.260244
1998,22.88126060606061,-0.260504
1999,22.88396767676769,-0.260938
2000,22.884893939393944,-0.261211
2001,22.885176767676775,-0.261539
2002,22.886274747474754,-0.261812
2003,22.888464646464644,-0.262091
2004,22.885590909090897,-0.26237
2005,22.888504040404047,-0.262748
2006,22.890356565656568,-0.263175
2007,22.89112525252526,-0.263529
2008,22.891353535353527,-0.263913
2009,22.891455555555552,-0.264235
2010,22.89390808080808,-0.264489
2011,22.89425555555556,-0.264855
2012,22.895972727272724,-0.265165
2013,22.897021212121214,-0.265549
2014,22.897374747474743,-0.265914
2015,22.898829292929285,-0.266218
2016,22.900501010101014,-0.266559
2017,22.902272727272734,-0.266875
2018,22.902682828282828,-0.267296
2019,22.903289898989907,-0.267439
2020,22.90401111111111,-0.267811
2021,22.9030595959596,-0.268195
2022,22.90529696969697,-0.268449
2023,22.904559595959594,-0.268883
2024,22.90878080808081,-0.269199
2025,22.912248484848483,-0.269552
2026,22.91205151515151,-0.269893
2027,22.910335353535352,-0.270314
2028,22.911719191919193,-0.270488
2029,22.91490505050505,-0.270785
2030,22.913336363636358,-0.271157
2031,22.91301515151515,-0.271616
2032,22.916185858585855,-0.271895
2033,22.919156565656568,-0.272143
2034,22.914489898989903,-0.272502
2035,22.916229292929298,-0.272861
2036,22.918153535353536,-0.273196
2037,22.920565656565653,-0.273624
2038,22.922583838383847,-0.273915
2039,22.922579797979797,-0.274256
2040,22.924745454545455,-0.274485
2041,22.924192929292936,-0.274783
2042,22.92517878787878,-0.275229
2043,22.92516565656566,-0.275576
2044,22.924541414141412,-0.275904
2045,22.92622121212121,-0.276319
2046,22.930667676767673,-0.276512
2047,22.929520202020196,-0.276883
2048,22.932542424242435,-0.277299
2049,22.93526666666667,-0.277478
2050,22.935502020202023,-0.277943
2051,22.934956565656567,-0.278259
2052,22.935821212121215,-0.278581
2053,22.9349505050505,-0.27891
2054,22.936399999999992,-0.279158
2055,22.93770202020202,-0.279492
2056,22.938009090909087,-0.279864
2057,22.938652525252515,-0.280273
2058,22.938599999999997,-0.280558
2059,22.940948484848473,-0.280881
2060,22.94212626262626,-0.281215
2061,22.94269595959597,-0.28163
2062,22.94352222222223,-0.281922
2063,22.94482121212121,-0.28212
2064,22.94692424242424,-0.282523
2065,22.94814646464646,-0.282802
2066,22.949258585858587,-0.283142
2067,22.949482828282825,-0.283552
2068,22.949388888888887,-0.283855
2069,22.950265656565662,-0.284239
2070,22.95112424242425,-0.284462
2071,22.9517808080808,-0.284878
2072,22.9528595959596,-0.285175
2073,22.954951515151517,-0.285541
2074,22.95576060606061,-0.285813
2075,22.952008080808074,-0.286055
2076,22.955823232323237,-0.286421
2077,22.956049494949493,-0.286774
2078,22.95664444444445,-0.287109
2079,22.95771313131313,-0.287505
2080,22.95914747474747,-0.287896
2081,22.96052121212121,-0.288156
2082,22.96280101010101,-0.288466
2083,22.963242424242424,-0.288769
2084,22.963491919191917,-0.28903
2085,22.964563636363643,-0.289513
2086,22.966276767676778,-0.28986
2087,22.96719898989899,-0.290195
2088,22.967124242424244,-0.290468
2089,22.967421212121216,-0.290839
2090,22.969036363636356,-0.291205
2091,22.9712303030303,-0.291546
2092,22.97261414141415,-0.291905
2093,22.97209595959595,-0.292197
2094,22.97292525252526,-0.292382
2095,22.974402020202028,-0.292742
2096,22.975789898989895,-0.293064
2097,22.977440404040404,-0.29351
2098,22.978719191919186,-0.29374
2099,22.978324242424247,-0.294186
2100,22.97644646464647,-0.294589
2101,22.979443434343434,-0.294861
2102,22.98134646464646,-0.295153
2103,22.98337373737374,-0.295562
2104,22.984822222222242,-0.295983
2105,22.983325252525244,-0.296132
2106,22.986079797979816,-0.296318
2107,22.986059595959606,-0.296869
2108,22.986077777777783,-0.297229
2109,22.987035353535358,-0.297532
2110,22.98760404040405,-0.297842
2111,22.985361616161622,-0.29814
2112,22.99073232323233,-0.29853
2113,22.98971919191921,-0.298852
2114,22.990103030303032,-0.299224
2115,22.991258585858592,-0.299484
2116,22.992533333333323,-0.299794
2117,22.993692929292934,-0.30011
2118,22.99204848484849,-0.300433
2119,22.996081818181818,-0.300842
2120,22.99686767676768,-0.30117
2121,22.998647474747482,-0.301579
2122,23.000414141414144,-0.301945
2123,22.996588888888883,-0.302211
2124,22.999326262626266,-0.302564
2125,23.002587878787878,-0.302837
2126,23.00331818181819,-0.303196
2127,23.00297777777777,-0.3035
2128,23.00386060606061,-0.303835
2129,23.006864646464642,-0.304107
2130,23.00571515151515,-0.304485
2131,23.006716161616165,-0.304845
2132,23.008649494949495,-0.305105
2133,23.01061717171717,-0.305576
2134,23.011154545454545,-0.305905
2135,23.0092515151515,-0.306214
2136,23.011555555555553,-0.306549
2137,23.01250505050506,-0.306803
2138,23.012538383838375,-0.307268
2139,23.01314343434344,-0.307553
2140,23.01527777777778,-0.307919
2141,23.0182404040404,-0.308222
2142,23.016857575757587,-0.308383
2143,23.016830303030304,-0.308842
2144,23.018037373737368,-0.309158
2145,23.019415151515147,-0.309641
2146,23.02001818181818,-0.309834
2147,23.01965858585859,-0.310205
2148,23.02080303030303,-0.310528
2149,23.02234444444444,-0.310838
2150,23.02410808080808,-0.311203
2151,23.025000000000002,-0.311451
2152,23.02516868686869,-0.311786
2153,23.025112121212135,-0.312058
2154,23.02751515151515,-0.312461
2155,23.030060606060612,-0.312783
2156,23.03233333333332,-0.313236
2157,23.03190606060606,-0.313577
2158,23.029770707070707,-0.313918
2159,23.030717171717164,-0.314265
2160,23.03381515151515,-0.31455
2161,23.034264646464646,-0.314928
2162,23.034709090909097,-0.315163
2163,23.034688888888887,-0.315572
2164,23.03516868686868,-0.315888
2165,23.035657575757572,-0.316099
2166,23.036992929292925,-0.316384
2167,23.037660606060605,-0.316942
2168,23.03785858585859,-0.317196
2169,23.040739393939386,-0.317648
2170,23.040830303030287,-0.31797
2171,23.03931616161616,-0.318212
2172,23.03832222222222,-0.318609
2173,23.040420202020204,-0.31885
2174,23.04005151515153,-0.319346
2175,23.040890909090912,-0.3196
2176,23.043422222222212,-0.319898
2177,23.04432626262626,-0.320183
2178,23.04704949494949,-0.320524
2179,23.046796969696967,-0.320871
2180,23.047685858585858,-0.321286
2181,23.048418181818192,-0.321621
2182,23.04883737373737,-0.321961
2183,23.049902020202023,-0.322234
2184,23.049027272727272,-0.322625
2185,23.048842424242427,-0.322947
2186,23.049291919191926,-0.323306
2187,23.051817171717172,-0.323542
2188,23.052037373737377,-0.32405
2189,23.051624242424236,-0.324254
2190,23.05423838383839,-0.324496
2191,23.052586868686866,-0.324812
2192,23.057943434343436,-0.325085
2193,23.05884646464646,-0.325556
2194,23.061219191919196,-0.325915
2195,23.060491919191914,-0.326281
2196,23.06061010101011,-0.326715
2197,23.060144444444447,-0.326882
2198,23.059930303030313,-0.327142
2199,23.060934343434333,-0.327533
2200,23.061395959595966,-0.327731
2201,23.061601010101008,-0.328177
2202,23.064192929292926,-0.328493
2203,23.066230303030302,-0.328828
2204,23.068538383838394,-0.329243
2205,23.069065656565652,-0.329528
2206,23.069554545454537,-0.329906
2207,23.06863333333334,-0.33029
2208,23.072016161616165,-0.330569
2209,23.071412121212127,-0.33091
2210,23.07105454545455,-0.331294
2211,23.07206666666666,-0.331548
2212,23.07473636363636,-0.331908
2213,23.077151515151513,-0.332205
2214,23.078488888888884,-0.332571
2215,23.076761616161615,-0.332813
2216,23.077187878787875,-0.333178
2217,23.078859595959585,-0.333556
2218,23.07994848484848,-0.333928
2219,23.07915454545454,-0.334244
2220,23.08098484848486,-0.334591
2221,23.08415858585858,-0.334901
2222,23.085181818181812,-0.335174
2223,23.085627272727283,-0.335601
2224,23.083853535353537,-0.335899
2225,23.08666868686869,-0.336258
2226,23.084106060606068,-0.336599
2227,23.085278787878785,-0.336822
2228,23.087152525252527,-0.337231
2229,23.089968686868687,-0.337504
2230,23.090510101010103,-0.337888
2231,23.090335353535355,-0.338173
2232,23.091344444444438,-0.338415
2233,23.09204545454546,-0.338818
2234,23.092894949494944,-0.339326
2235,23.093731313131308,-0.339518
2236,23.0940808080808,-0.340032
2237,23.09348282828283,-0.340156
2238,23.097649494949504,-0.340565
2239,23.095841414141415,-0.340869
2240,23.099869696969694,-0.341358
2241,23.099485858585858,-0.341513
2242,23.101321212121213,-0.341972
2243,23.10220707070708,-0.342257
2244,23.10379494949494,-0.342468
2245,23.103221212121216,-0.342858
2246,23.10255151515152,-0.343236
2247,23.102155555555562,-0.343515
2248,23.103615151515154,-0.343887
2249,23.105168686868698,-0.34429
2250,23.110550505050515,-0.344569
2251,23.108801010101022,-0.344909
2252,23.10692727272728,-0.345188
2253,23.1082898989899,-0.345523
2254,23.111109090909085,-0.345944
2255,23.109969696969696,-0.346205
2256,23.11270707070707,-0.346496
2257,23.11329292929293,-0.346781
2258,23.11373535353536,-0.347171
2259,23.113982828282825,-0.347531
2260,23.11429696969698,-0.347884
2261,23.11499696969697,-0.348163
2262,23.116145454545453,-0.34838
2263,23.11864141414142,-0.348089
2264,23.12002929292929,-0.34776
2265,23.120688888888896,-0.347469
2266,23.12131616161616,-0.347122
2267,23.122094949494947,-0.346787
2268,23.122188888888882,-0.346329
2269,23.12327474747475,-0.346106
2270,23.122426262626256,-0.345851
2271,23.123002020202023,-0.345461
2272,23.12549292929293,-0.345164
2273,23.12690707070707,-0.344817
2274,23.12621212121211,-0.34442
2275,23.126575757575747,-0.344166
2276,23.1269101010101,-0.343769
2277,23.127294949494953,-0.343478
2278,23.127523232323227,-0.343106
2279,23.12722222222222,-0.342753
2280,23.12735353535353,-0.342387
2281,23.127487878787885,-0.34217
2282,23.128117171717165,-0.341774
2283,23.129139393939383,-0.341482
2284,23.129508080808076,-0.341154
2285,23.128084848484846,-0.340757
2286,23.12844646464646,-0.340485
2287,23.130337373737376,-0.340008
2288,23.129269696969697,-0.33984
2289,23.129545454545458,-0.339363
2290,23.1315404040404,-0.339028
2291,23.13126262626263,-0.3387
2292,23.130929292929288,-0.338396
2293,23.131859595959593,-0.338142
2294,23.13342525252525,-0.337702
2295,23.132992929292925,-0.33756
2296,23.131591919191923,-0.337175
2297,23.132904040404046,-0.33681
2298,23.13386868686869,-0.336512
2299,23.134663636363623,-0.336153
2300,23.135227272727274,-0.335694
2301,23.135014141414135,-0.335422
2302,23.134741414141416,-0.335093
2303,23.135645454545458,-0.334833
2304,23.132329292929295,-0.334492
2305,23.134669696969688,-0.334195
2306,23.13473636363636,-0.333848
2307,23.133699999999994,-0.333569
2308,23.133870707070695,-0.333178
2309,23.136611111111115,-0.332763
2310,23.13537272727273,-0.332391
2311,23.13414545454545,-0.332075
2312,23.135879797979808,-0.331796
2313,23.1366090909091,-0.331499
2314,23.134421212121225,-0.331046
2315,23.13120101010101,-0.330768
2316,23.13212222222222,-0.330495
2317,23.135194949494945,-0.330117
2318,23.136565656565658,-0.32977
2319,23.136581818181817,-0.329559
2320,23.136450505050504,-0.329187
2321,23.13700505050505,-0.328784
2322,23.13552929292929,-0.328388
2323,23.138080808080808,-0.328159
2324,23.137679797979793,-0.327768
2325,23.137172727272727,-0.327502
2326,23.137244444444438,-0.32713
2327,23.135841414141407,-0.326671
2328,23.13830101010102,-0.326386
2329,23.139362626262624,-0.326083
2330,23.137662626262625,-0.325754
2331,23.13605050505051,-0.325426
2332,23.13537575757576,-0.325085
2333,23.13396565656566,-0.324818
2334,23.134812121212125,-0.324484
2335,23.13466969696969,-0.324075
2336,23.135943434343424,-0.32387
2337,23.136638383838378,-0.323343
2338,23.137040404040405,-0.323145
2339,23.13928585858587,-0.322848
2340,23.13750505050504,-0.322383
2341,23.136178787878777,-0.322092
2342,23.136596969696978,-0.321819
2343,23.13749797979799,-0.321534
2344,23.137379797979797,-0.321212
2345,23.13586161616162,-0.320896
2346,23.140441414141417,-0.320418
2347,23.138314141414135,-0.320121
2348,23.13700808080808,-0.319836
2349,23.136909090909086,-0.319588
2350,23.137307070707088,-0.319167
2351,23.137102020202004,-0.318714
2352,23.138817171717168,-0.318404
2353,23.137427272727265,-0.317989
2354,23.138465656565653,-0.317822
2355,23.1395202020202,-0.31753
2356,23.139205050505055,-0.317183
2357,23.138333333333335,-0.316898
2358,23.136980808080803,-0.316483
2359,23.140881818181818,-0.31613
2360,23.139796969696974,-0.315832
2361,23.13890505050506,-0.315541
2362,23.139685858585846,-0.315182
2363,23.138638383838376,-0.314804
2364,23.136866666666663,-0.314432
2365,23.13586969696969,-0.314103
2366,23.13560101010101,-0.313775
2367,23.136250505050505,-0.313465
2368,23.136735353535354,-0.313149
2369,23.13569191919192,-0.31274
2370,23.137304040404047,-0.312412
2371,23.135997979797974,-0.312108
2372,23.137182828282835,-0.311755
2373,23.13771818181818,-0.311333
2374,23.1367696969697,-0.311042
2375,23.136550505050508,-0.310707
2376,23.135922222222217,-0.310329
2377,23.137220202020206,-0.310044
2378,23.136354545454545,-0.30971
2379,23.137289898989916,-0.309412
2380,23.139296969696982,-0.309096
2381,23.13751414141414,-0.308823
2382,23.137474747474744,-0.308396
2383,23.138103030303025,-0.308148
2384,23.137516161616155,-0.307882
2385,23.137813131313127,-0.307454
2386,23.138271717171726,-0.307113
2387,23.136010101010093,-0.306766
2388,23.134448484848487,-0.306388
2389,23.13659191919191,-0.306066
2390,23.137429292929294,-0.305743
2391,23.1370505050505,-0.30544
2392,23.136851515151506,-0.305217
2393,23.1382,-0.304845
2394,23.138278787878775,-0.304516
2395,23.13752222222222,-0.304089
2396,23.13587171717171,-0.303841
2397,23.135464646464648,-0.303389
2398,23.136509090909087,-0.303091
2399,23.13717171717171,-0.302719
2400,23.136443434343434,-0.302372
2401,23.13812323232323,-0.302025
2402,23.13823737373738,-0.301765
2403,23.13839595959596,-0.30143
2404,23.13815353535353,-0.301108
2405,23.13542525252524,-0.300786
2406,23.13271818181818,-0.300402
2407,23.133677777777788,-0.300055
2408,23.134767676767677,-0.299825
2409,23.13467676767677,-0.299497
2410,23.1337696969697,-0.299113
2411,23.13369292929293,-0.298611
2412,23.134095959595957,-0.298319
2413,23.133538383838392,-0.298071
2414,23.135248484848486,-0.297762
2415,23.135254545454554,-0.297284
2416,23.133651515151513,-0.296987
2417,23.13450505050506,-0.296745
2418,23.131462626262625,-0.296466
2419,23.13148383838383,-0.296095
2420,23.132252525252525,-0.295673
2421,23.134734343434335,-0.295462
2422,23.136114141414144,-0.294979
2423,23.132135353535354,-0.294669
2424,23.13314747474747,-0.294496
2425,23.132080808080822,-0.294056
2426,23.132674747474745,-0.293802
2427,23.13348686868687,-0.293424
2428,23.13351616161615,-0.293039
2429,23.133014141414147,-0.292599
2430,23.131803030303033,-0.292296
2431,23.132629292929295,-0.292035
2432,23.133882828282832,-0.291775
2433,23.13417474747475,-0.291422
2434,23.133227272727268,-0.291038
2435,23.132087878787875,-0.290734
2436,23.131841414141423,-0.290381
2437,23.134678787878784,-0.290133
2438,23.132846464646452,-0.289668
2439,23.131083838383837,-0.28942
2440,23.13111515151516,-0.289042
2441,23.13031515151515,-0.288689
2442,23.131954545454537,-0.288305
2443,23.129567676767675,-0.287976
2444,23.131178787878795,-0.287722
2445,23.131920202020204,-0.287326
2446,23.1297202020202,-0.287084
2447,23.12723434343435,-0.286737
2448,23.129483838383845,-0.286346
2449,23.12896767676767,-0.285981
2450,23.12924040404041,-0.285758
2451,23.129251515151513,-0.285355
2452,23.128852525252523,-0.285002
2453,23.128896969696964,-0.28476
2454,23.130485858585853,-0.284413
2455,23.128965656565658,-0.284022
2456,23.12833232323233,-0.283787
2457,23.128810101010103,-0.283465
2458,23.12984747474748,-0.283217
2459,23.130549494949488,-0.28269
2460,23.12751919191918,-0.282405
2461,23.128333333333334,-0.282021
2462,23.12789696969695,-0.281767
2463,23.127642424242428,-0.281333
2464,23.128005050505056,-0.280967
2465,23.12807878787879,-0.280732
2466,23.1272303030303,-0.280447
2467,23.128625252525257,-0.280131
2468,23.12984141414141,-0.279827
2469,23.129047474747466,-0.279474
2470,23.126884848484845,-0.279065
2471,23.125977777777777,-0.27873
2472,23.127942424242413,-0.278433
2473,23.123166666666666,-0.278104
2474,23.126432323232326,-0.277813
2475,23.12670101010101,-0.277404
2476,23.1273191919192,-0.277044
2477,23.129415151515147,-0.276691
2478,23.127069696969695,-0.276288
2479,23.127276767676772,-0.276022
2480,23.124868686868687,-0.275817
2481,23.1241212121212,-0.275427
2482,23.125483838383833,-0.274931
2483,23.125285858585862,-0.274683
2484,23.123454545454553,-0.274392
2485,23.124109090909084,-0.27402
2486,23.124852525252525,-0.273791
2487,23.125162626262615,-0.273444
2488,23.125311111111117,-0.273066
2489,23.125375757575764,-0.272607
2490,23.122733333333333,-0.272359
2491,23.123775757575746,-0.272124
2492,23.123277777777776,-0.271845
2493,23.122958585858587,-0.271343
2494,23.122716161616154,-0.271039
2495,23.12079797979798,-0.270798
2496,23.122207070707066,-0.270432
2497,23.1227505050505,-0.270166
2498,23.12340101010101,-0.269719
2499,23.122965656565654,-0.269447
2500,23.121891919191935,-0.268957
2501,23.121904040404043,-0.268678
2502,23.11988888888889,-0.26835
2503,23.12286464646465,-0.268065
2504,23.123930303030303,-0.26778
2505,23.12302525252526,-0.267427
2506,23.12188181818182,-0.267024
2507,23.12249494949495,-0.266689
2508,23.120684848484853,-0.266311
2509,23.11907373737374,-0.266144
2510,23.12177979797981,-0.265735
2511,23.122012121212123,-0.265406
2512,23.11731515151515,-0.26501
2513,23.119828282828287,-0.264607
2514,23.120295959595957,-0.264328
2515,23.119818181818186,-0.264018
2516,23.118817171717183,-0.263807
2517,23.116642424242418,-0.263448
2518,23.118732323232315,-0.263101
2519,23.12137373737373,-0.262661
2520,23.11860202020202,-0.262481
2521,23.116773737373745,-0.26214
2522,23.115107070707072,-0.2617
2523,23.114529292929294,-0.261477
2524,23.114910101010103,-0.261074
2525,23.115316161616157,-0.260783
2526,23.116398989898983,-0.260387
2527,23.115700000000004,-0.259984
2528,23.115656565656565,-0.259835
2529,23.115836363636358,-0.259438
2530,23.116374747474755,-0.259048
2531,23.117790909090917,-0.258794
2532,23.11611010101011,-0.258441
2533,23.11548181818183,-0.258075
2534,23.115066666666657,-0.257827
2535,23.11434141414142,-0.257443
2536,23.1139878787879,-0.25717
2537,23.11534040404041,-0.256743
2538,23.112180808080808,-0.256513
2539,23.11329090909092,-0.25608
2540,23.112130303030305,-0.255652
2541,23.110139393939395,-0.255404
2542,23.109755555555555,-0.254927
2543,23.112282828282822,-0.254871
2544,23.111317171717175,-0.254561
2545,23.111066666666662,-0.254065
2546,23.11148181818182,-0.253749
2547,23.11008989898989,-0.253508
2548,23.108294949494958,-0.253024
2549,23.11021616161615,-0.252721
2550,23.10801414141414,-0.252454
2551,23.107411111111116,-0.252095
2552,23.106966666666672,-0.25176
2553,23.107577777777763,-0.251283
2554,23.107377777777778,-0.250992
2555,23.107017171717178,-0.250632
2556,23.109955555555562,-0.250347
2557,23.109129292929293,-0.250192
2558,23.109070707070728,-0.249758
2559,23.10645050505049,-0.249486
2560,23.106166666666667,-0.249052
2561,23.10570606060606,-0.24881
2562,23.103178787878782,-0.248451
2563,23.10391414141414,-0.248036
2564,23.10504545454545,-0.247701
2565,23.10662323232323,-0.247441
2566,23.105037373737385,-0.247069
2567,23.103055555555564,-0.24674
2568,23.103090909090902,-0.246431
2569,23.10327979797979,-0.246108
2570,23.10302525252526,-0.24578
2571,23.10124646464646,-0.245551
2572,23.10267474747475,-0.24508
2573,23.104544444444432,-0.244782
2574,23.101555555555557,-0.24441
2575,23.09963232323232,-0.24402
2576,23.099762626262624,-0.243741
2577,23.100741414141417,-0.2434
2578,23.100159595959592,-0.243028
2579,23.098661616161614,-0.242718
2580,23.097825252525254,-0.242359
2581,23.09809292929293,-0.242086
2582,23.098410101010103,-0.241764
2583,23.099524242424238,-0.241448
2584,23.10093131313132,-0.241194
2585,23.101150505050505,-0.240729
2586,23.098669696969694,-0.240364
2587,23.09751212121212,-0.240079
2588,23.096625252525243,-0.239639
2589,23.097745454545457,-0.239502
2590,23.09716161616162,-0.239075
2591,23.096308080808086,-0.238771
2592,23.098850505050496,-0.238529
2593,23.09464646464647,-0.238188
2594,23.094759595959598,-0.237711
2595,23.094933333333334,-0.237457
2596,23.0933595959596,-0.23698
2597,23.092435353535354,-0.236744
2598,23.09224242424242,-0.236484
2599,23.095449494949477,-0.236143
